policy_id,customer_id,policy_type,base_policy,deductible,annual_premium_eur,policy_start_date,policy_end_date,past_number_of_claims,number_of_cars
POL_07898,CUS_00865,Sport - All Perils,All Perils,300,960.33,2019-10-18,2020-10-17,1,7
POL_07900,CUS_03881,Utility - Collision,Collision,300,519.29,2018-10-10,2019-10-10,2,6
POL_07901,CUS_05020,Utility - All Perils,All Perils,700,840.2,2021-09-28,2022-09-28,3,4
POL_07902,CUS_05119,Sedan - Collision,Collision,500,1414.39,2023-10-09,2024-10-08,1,3
POL_07904,CUS_00008,Sedan - Liability,Liability,300,570.24,2022-01-18,2023-01-18,none,6
POL_07905,CUS_00791,Sedan - Liability,Liability,400,1875.79,2022-06-09,2023-06-09,none,3
POL_07907,CUS_04707,Sedan - Collision,Collision,500,799.09,2019-12-17,2020-12-16,more than 4,3
POL_07909,CUS_00347,Sport - Liability,Liability,500,872.58,2023-08-22,2024-08-21,3,8
POL_07910,CUS_05670,Sedan - Collision,Collision,500,312.55,2019-03-05,2020-03-04,4,8
POL_07911,CUS_05454,Utility - Collision,Collision,400,667.35,2019-05-05,2020-05-04,none,1
POL_07912,CUS_05407,Sedan - Liability,Liability,300,1540.37,2025-03-18,2026-03-18,none,3
POL_07913,CUS_05537,Sedan - Liability,Liability,500,944.71,2024-10-29,2025-10-29,2,6
POL_07914,CUS_05494,Utility - Collision,Collision,500,929.86,2024-06-22,2025-06-22,3,3
POL_07915,CUS_05543,Sedan - All Perils,All Perils,500,371.39,2021-10-15,2022-10-15,1,7
POL_07916,CUS_06803,Sedan - Collision,Collision,500,2150.12,2020-04-19,2021-04-19,2,8
POL_07917,CUS_00787,Sport - Collision,Collision,300,427.85,2023-01-02,2024-01-02,none,3
POL_07918,CUS_02284,Sport - Liability,Liability,700,410.08,2020-11-06,2021-11-06,3,5
POL_07919,CUS_02844,Utility - Liability,Liability,700,236.7,2022-10-10,2023-10-10,none,3
POL_07920,CUS_03702,Sport - Collision,Collision,400,356.98,2019-08-03,2020-08-02,2,4
POL_07922,CUS_00779,Sport - All Perils,All Perils,700,275.33,2019-11-12,2020-11-11,1,5
POL_07926,CUS_02423,Sedan - Collision,Collision,500,825.55,2022-11-27,2023-11-27,2,3
POL_07928,CUS_05202,Sedan - Collision,Collision,300,1115.05,2025-03-04,2026-03-04,4,7
POL_07929,CUS_06140,Sedan - All Perils,All Perils,500,997.89,2024-07-07,2025-07-07,none,4
POL_07930,CUS_00158,Sport - Liability,Liability,400,804.73,2022-08-16,2023-08-16,2,6
POL_07931,CUS_04431,Sedan - Collision,Collision,300,315.38,2025-04-30,2026-04-30,1,8
POL_07932,CUS_00660,Utility - All Perils,All Perils,500,715.91,2025-02-06,2026-02-06,1,6
POL_07933,CUS_03734,Sedan - All Perils,All Perils,500,632.56,2020-12-28,2021-12-28,more than 4,5
POL_07934,CUS_02515,Sedan - All Perils,All Perils,700,316.01,2019-01-12,2020-01-12,none,2
POL_07935,CUS_06215,Sport - Liability,Liability,400,898.05,2020-07-30,2021-07-30,3,2
POL_07936,CUS_01285,Sport - Collision,Collision,300,294.56,2025-01-15,2026-01-15,none,6
POL_07938,CUS_06066,Sedan - Liability,Liability,300,625.52,2018-10-24,2019-10-24,2,6
POL_07939,CUS_03040,Utility - Collision,Collision,700,423.49,2021-12-20,2022-12-20,3,6
POL_07940,CUS_03064,Sport - All Perils,All Perils,500,787.7,2023-03-18,2024-03-17,none,5
POL_07943,CUS_04563,Utility - Liability,Liability,400,394.49,2024-04-07,2025-04-07,2,7
POL_07944,CUS_00309,Utility - Liability,Liability,700,790.2,2023-08-25,2024-08-24,none,2
POL_07946,CUS_06959,Sedan - All Perils,All Perils,500,723.97,2024-07-28,2025-07-28,2,5
POL_07948,CUS_05808,Sport - Liability,Liability,400,536.64,2024-04-09,2025-04-09,2,2
POL_07949,CUS_02957,Utility - Liability,Liability,400,1013.08,2022-09-13,2023-09-13,none,7
POL_07950,CUS_00096,Utility - Collision,Collision,400,379.47,2022-07-15,2023-07-15,1,5
POL_07951,CUS_00159,Sport - Liability,Liability,500,695.63,2019-10-04,2020-10-03,1,4
POL_07952,CUS_03071,Sport - Liability,Liability,500,959.6,2020-12-24,2021-12-24,1,3
POL_07955,CUS_04601,Sedan - Collision,Collision,500,811.23,2020-07-29,2021-07-29,1,5
POL_07956,CUS_00099,Sedan - Liability,Liability,400,585.79,2022-12-22,2023-12-22,none,5
POL_07957,CUS_00942,Utility - All Perils,All Perils,400,642.39,2020-05-07,2021-05-07,none,1
POL_07958,CUS_06433,Sedan - All Perils,All Perils,300,775.78,2022-08-31,2023-08-31,2,3
POL_07960,CUS_06086,Sedan - Liability,Liability,500,496.75,2025-01-02,2026-01-02,none,7
POL_07961,CUS_00643,Sedan - Collision,Collision,400,858.08,2018-12-25,2019-12-25,none,4
POL_07962,CUS_04116,Utility - Liability,Liability,500,406.78,2020-11-26,2021-11-26,1,5
POL_07963,CUS_01038,Utility - Liability,Liability,300,841.94,2024-02-15,2025-02-14,none,5
POL_07964,CUS_04406,Utility - Collision,Collision,500,605.72,2020-08-02,2021-08-02,none,7
POL_07965,CUS_04497,Utility - All Perils,All Perils,500,469.13,2020-05-04,2021-05-04,1,5
POL_07966,CUS_00396,Sedan - All Perils,All Perils,700,802.66,2018-12-30,2019-12-30,none,8
POL_07967,CUS_02123,Sport - Collision,Collision,500,1509.42,2021-01-14,2022-01-14,2,5
POL_07968,CUS_00308,Sedan - Liability,Liability,300,497.7,2019-11-15,2020-11-14,2,6
POL_07969,CUS_04773,Utility - All Perils,All Perils,500,993.51,2025-02-28,2026-02-28,4,5
POL_07970,CUS_05954,Utility - Collision,Collision,400,772.95,2018-12-26,2019-12-26,2,1
POL_07971,CUS_00300,Sport - Liability,Liability,500,474.74,2022-05-20,2023-05-20,1,6
POL_07972,CUS_04516,Utility - Liability,Liability,300,880.45,2018-12-05,2019-12-05,2,5
POL_07973,CUS_04086,Sport - All Perils,All Perils,700,1081.29,2022-12-24,2023-12-24,1,6
POL_07975,CUS_06482,Utility - All Perils,All Perils,700,677.54,2023-07-19,2024-07-18,1,5
POL_07976,CUS_00131,Sedan - Collision,Collision,400,766.24,2021-05-27,2022-05-27,2,7
POL_07977,CUS_07143,Utility - Collision,Collision,700,1223.95,2020-11-08,2021-11-08,1,5
POL_07978,CUS_02793,Utility - All Perils,All Perils,300,422.52,2024-07-05,2025-07-05,3,1
POL_07979,CUS_02599,Sedan - Liability,Liability,500,1312.97,2021-05-18,2022-05-18,more than 4,8
POL_07980,CUS_04232,Sedan - All Perils,All Perils,500,1013.47,2019-03-08,2020-03-07,1,3
POL_07981,CUS_01138,Utility - Liability,Liability,500,573.75,2019-05-02,2020-05-01,none,3
POL_07983,CUS_02059,Sedan - Liability,Liability,400,976.3,2022-07-15,2023-07-15,1,8
POL_07984,CUS_01550,Sport - All Perils,All Perils,400,532.26,2019-01-14,2020-01-14,1,7
POL_07985,CUS_02254,Sedan - Liability,Liability,400,1128.7,2019-05-11,2020-05-10,1,8
POL_07987,CUS_03640,Sedan - All Perils,All Perils,300,615.64,2022-05-19,2023-05-19,none,1
POL_07988,CUS_02628,Sedan - Collision,Collision,500,463.81,2018-12-22,2019-12-22,3,1
POL_07990,CUS_05840,Utility - Liability,Liability,400,367.71,2024-01-03,2025-01-02,1,4
POL_07991,CUS_03279,Utility - Liability,Liability,400,436.21,2023-04-29,2024-04-28,2,5
POL_07992,CUS_02885,Utility - All Perils,All Perils,500,1396.47,2021-10-26,2022-10-26,1,5
POL_07993,CUS_01517,Sport - Collision,Collision,300,776.46,2021-06-30,2022-06-30,1,3
POL_07994,CUS_00228,Utility - Liability,Liability,500,634.49,2019-06-02,2020-06-01,more than 4,6
POL_07996,CUS_00584,Sport - All Perils,All Perils,300,624.24,2020-09-25,2021-09-25,none,5
POL_07997,CUS_05214,Utility - Collision,Collision,400,365.79,2020-07-21,2021-07-21,1,4
POL_07998,CUS_01264,Utility - All Perils,All Perils,400,442.16,2023-12-28,2024-12-27,1,4
POL_07999,CUS_03939,Sport - Collision,Collision,500,400.51,2024-11-01,2025-11-01,none,4
POL_08000,CUS_03100,Sport - Collision,Collision,300,600.74,2019-01-02,2020-01-02,more than 4,8
POL_08001,CUS_05784,Sport - All Perils,All Perils,500,746.6,2018-11-09,2019-11-09,1,8
POL_08002,CUS_01836,Sedan - Liability,Liability,400,484.24,2020-09-13,2021-09-13,none,6
POL_08003,CUS_00231,Sedan - All Perils,All Perils,400,920.59,2019-10-09,2020-10-08,none,7
POL_08004,CUS_02812,Sport - Liability,Liability,500,1316.77,2024-07-15,2025-07-15,1,4
POL_08005,CUS_07117,Sport - Liability,Liability,400,722.89,2020-09-26,2021-09-26,2,5
POL_08006,CUS_05093,Sedan - All Perils,All Perils,400,1290.28,2019-08-08,2020-08-07,more than 4,7
POL_08008,CUS_02581,Sport - All Perils,All Perils,300,447.53,2019-09-25,2020-09-24,none,5
POL_08009,CUS_00239,Sedan - Collision,Collision,400,382.58,2023-01-28,2024-01-28,more than 4,7
POL_08010,CUS_00939,Utility - All Perils,All Perils,400,505.73,2022-11-13,2023-11-13,4,2
POL_08011,CUS_06414,Utility - Liability,Liability,500,943.8,2019-02-14,2020-02-14,none,3
POL_08013,CUS_05568,Sedan - Liability,Liability,400,886.7,2020-12-19,2021-12-19,1,5
POL_08014,CUS_00791,Sedan - All Perils,All Perils,300,474.83,2024-01-24,2025-01-23,4,4
POL_08015,CUS_05694,Sedan - Liability,Liability,300,1216.92,2022-10-05,2023-10-05,1,1
POL_08016,CUS_02293,Sport - All Perils,All Perils,300,715.58,2021-05-15,2022-05-15,1,6
POL_08017,CUS_02054,Utility - Collision,Collision,400,759.58,2022-05-19,2023-05-19,none,8
POL_08019,CUS_06018,Utility - All Perils,All Perils,500,1332.78,2019-04-11,2020-04-10,none,8
POL_08020,CUS_03370,Sport - All Perils,All Perils,400,913.84,2020-04-17,2021-04-17,2,3
POL_08021,CUS_06113,Utility - All Perils,All Perils,300,858.69,2019-12-18,2020-12-17,1,7
POL_08022,CUS_03759,Sport - Collision,Collision,400,794.84,2020-05-21,2021-05-21,1,8
POL_08023,CUS_04520,Sedan - Collision,Collision,400,647.74,2021-03-23,2022-03-23,more than 4,6
POL_08024,CUS_04617,Sport - Liability,Liability,400,983.23,2022-06-19,2023-06-19,2,6
POL_08025,CUS_03392,Sport - Liability,Liability,700,792.59,2023-04-12,2024-04-11,1,5
POL_08026,CUS_03862,Sedan - Collision,Collision,300,766.27,2022-12-19,2023-12-19,none,3
POL_08027,CUS_01985,Utility - Collision,Collision,700,656.17,2022-02-17,2023-02-17,3,3
POL_08028,CUS_00529,Utility - All Perils,All Perils,500,771.38,2021-10-31,2022-10-31,1,2
POL_08032,CUS_04690,Sport - All Perils,All Perils,400,1021.48,2020-02-28,2021-02-27,2,8
POL_08033,CUS_01333,Utility - Liability,Liability,300,517.04,2022-09-07,2023-09-07,none,6
POL_08035,CUS_02763,Utility - Liability,Liability,300,359.31,2022-01-13,2023-01-13,none,2
POL_08036,CUS_04796,Sport - Liability,Liability,400,386.88,2020-03-23,2021-03-23,3,5
POL_08037,CUS_02940,Sport - All Perils,All Perils,500,283.24,2022-02-06,2023-02-06,1,2
POL_08040,CUS_00641,Sedan - Liability,Liability,500,370.48,2024-04-11,2025-04-11,none,3
POL_08041,CUS_05285,Sedan - Collision,Collision,400,489.03,2024-07-28,2025-07-28,3,6
POL_08042,CUS_01074,Utility - Collision,Collision,300,638.15,2024-03-11,2025-03-11,1,6
POL_08043,CUS_03755,Sport - Collision,Collision,400,1725.58,2018-10-14,2019-10-14,none,8
POL_08044,CUS_01524,Sport - Liability,Liability,500,313.9,2025-02-24,2026-02-24,none,2
POL_08045,CUS_06144,Sport - Collision,Collision,400,723.12,2019-03-06,2020-03-05,2,6
POL_08046,CUS_01210,Sedan - All Perils,All Perils,300,1578.57,2020-01-02,2021-01-01,none,8
POL_08047,CUS_02013,Sedan - All Perils,All Perils,300,500.66,2024-11-15,2025-11-15,1,5
POL_08048,CUS_03921,Sedan - All Perils,All Perils,700,221.05,2025-02-20,2026-02-20,more than 4,5
POL_08049,CUS_03135,Sport - Collision,Collision,700,224.62,2023-01-21,2024-01-21,1,3
POL_08050,CUS_02580,Sport - Liability,Liability,700,1077.4,2023-12-12,2024-12-11,3,1
POL_08051,CUS_01840,Sedan - Collision,Collision,400,939.74,2019-06-09,2020-06-08,none,1
POL_08052,CUS_01002,Sport - Liability,Liability,300,709.56,2023-10-30,2024-10-29,none,2
POL_08054,CUS_04819,Sedan - All Perils,All Perils,400,516.96,2023-02-07,2024-02-07,more than 4,8
POL_08055,CUS_04998,Sport - Liability,Liability,300,579.36,2020-02-06,2021-02-05,2,8
POL_08057,CUS_06431,Sedan - Liability,Liability,400,540.08,2023-04-07,2024-04-06,more than 4,2
POL_08058,CUS_01630,Utility - Liability,Liability,300,359.18,2024-01-21,2025-01-20,1,4
POL_08059,CUS_03865,Sport - Liability,Liability,300,343.85,2022-12-03,2023-12-03,4,2
POL_08061,CUS_06858,Sedan - Liability,Liability,500,644.09,2022-09-30,2023-09-30,1,5
POL_08062,CUS_00937,Sedan - Liability,Liability,300,509.24,2018-10-16,2019-10-16,none,8
POL_08064,CUS_02664,Sedan - Collision,Collision,400,730.39,2021-12-26,2022-12-26,1,5
POL_08067,CUS_07132,Sedan - All Perils,All Perils,700,1162.61,2019-09-17,2020-09-16,2,3
POL_08068,CUS_06437,Sedan - Collision,Collision,400,448.7,2019-06-13,2020-06-12,none,8
POL_08069,CUS_02554,Sedan - Collision,Collision,400,831.93,2025-04-12,2026-04-12,2,8
POL_08070,CUS_01387,Utility - Collision,Collision,500,543.5,2020-04-23,2021-04-23,none,5
POL_08073,CUS_03137,Sedan - All Perils,All Perils,300,756.21,2018-08-28,2019-08-28,2,5
POL_08076,CUS_01370,Sport - Liability,Liability,400,1006.78,2022-06-23,2023-06-23,4,5
POL_08077,CUS_06399,Utility - Liability,Liability,500,1018.49,2024-04-26,2025-04-26,3,3
POL_08078,CUS_04205,Sport - Liability,Liability,300,619.31,2023-05-01,2024-04-30,1,7
POL_08079,CUS_05646,Sport - All Perils,All Perils,500,1096.15,2023-11-17,2024-11-16,3,2
POL_08080,CUS_02736,Utility - Liability,Liability,500,412.69,2023-04-01,2024-03-31,none,8
POL_08081,CUS_06653,Sport - Liability,Liability,400,286.6,2019-07-08,2020-07-07,2,5
POL_08083,CUS_00542,Sport - Liability,Liability,400,497.78,2022-05-21,2023-05-21,none,4
POL_08084,CUS_00038,Sport - All Perils,All Perils,300,777.05,2019-10-16,2020-10-15,none,5
POL_08086,CUS_03025,Utility - All Perils,All Perils,400,751.74,2024-04-08,2025-04-08,none,1
POL_08088,CUS_06060,Utility - All Perils,All Perils,300,436.83,2021-12-27,2022-12-27,none,4
POL_08089,CUS_01129,Sedan - Liability,Liability,700,633.47,2023-03-18,2024-03-17,1,1
POL_08091,CUS_03024,Sedan - Collision,Collision,500,441.3,2022-06-10,2023-06-10,2,1
POL_08093,CUS_06461,Sport - All Perils,All Perils,500,876.26,2021-04-07,2022-04-07,3,5
POL_08094,CUS_03620,Sport - All Perils,All Perils,300,534.45,2024-02-16,2025-02-15,1,6
POL_08095,CUS_01923,Sport - Liability,Liability,400,637.05,2021-06-27,2022-06-27,1,1
POL_08097,CUS_01777,Sedan - All Perils,All Perils,300,1038.28,2020-05-21,2021-05-21,2,8
POL_08098,CUS_00315,Utility - All Perils,All Perils,700,543.57,2018-12-11,2019-12-11,more than 4,7
POL_08099,CUS_00702,Sport - All Perils,All Perils,700,700.67,2022-12-05,2023-12-05,more than 4,1
POL_08100,CUS_02989,Utility - Collision,Collision,400,535.54,2020-12-07,2021-12-07,2,2
POL_08101,CUS_04810,Sedan - Collision,Collision,400,1123.77,2019-12-28,2020-12-27,2,1
POL_08102,CUS_01900,Sedan - Collision,Collision,500,797.46,2018-12-23,2019-12-23,none,7
POL_08103,CUS_00230,Utility - All Perils,All Perils,400,460.83,2019-12-09,2020-12-08,1,8
POL_08104,CUS_00648,Utility - All Perils,All Perils,300,561.96,2018-07-29,2019-07-29,none,1
POL_08105,CUS_02812,Sedan - Liability,Liability,300,492.57,2019-06-08,2020-06-07,1,1
POL_08106,CUS_00518,Sedan - Liability,Liability,400,772.91,2022-07-09,2023-07-09,4,8
POL_08107,CUS_07082,Sport - Collision,Collision,500,760.24,2024-08-27,2025-08-27,2,5
POL_08109,CUS_04786,Sedan - Liability,Liability,400,588.48,2023-09-21,2024-09-20,1,1
POL_08111,CUS_04987,Sport - Liability,Liability,700,662.82,2022-12-10,2023-12-10,none,2
POL_08112,CUS_06787,Sport - Liability,Liability,500,1166.86,2019-09-18,2020-09-17,2,8
POL_08113,CUS_02005,Sedan - Liability,Liability,400,1639.34,2021-06-23,2022-06-23,1,8
POL_08114,CUS_00104,Sedan - All Perils,All Perils,400,768.32,2021-04-17,2022-04-17,2,7
POL_08115,CUS_03525,Utility - Collision,Collision,400,926.3,2020-02-29,2021-02-28,none,5
POL_08117,CUS_03975,Sport - Liability,Liability,400,568.27,2021-03-10,2022-03-10,none,4
POL_08118,CUS_05165,Sedan - Collision,Collision,500,719.56,2018-10-17,2019-10-17,more than 4,6
POL_08120,CUS_03795,Sedan - Collision,Collision,300,869.82,2020-12-11,2021-12-11,2,1
POL_08121,CUS_01301,Sport - Collision,Collision,500,797.77,2022-02-21,2023-02-21,none,6
POL_08123,CUS_05444,Sedan - Liability,Liability,700,1493.37,2024-11-19,2025-11-19,1,2
POL_08124,CUS_02408,Sedan - All Perils,All Perils,400,736.86,2021-01-11,2022-01-11,more than 4,8
POL_08125,CUS_05706,Sedan - Liability,Liability,700,713.95,2020-01-05,2021-01-04,none,3
POL_08127,CUS_04628,Sport - Collision,Collision,400,732.96,2023-02-25,2024-02-25,3,4
POL_08129,CUS_03365,Sport - Collision,Collision,500,1103.22,2019-09-08,2020-09-07,1,2
POL_08131,CUS_00448,Sedan - All Perils,All Perils,400,715.42,2025-02-16,2026-02-16,1,3
POL_08132,CUS_06884,Sedan - Collision,Collision,700,270.33,2024-07-24,2025-07-24,3,4
POL_08133,CUS_02519,Sport - Liability,Liability,400,762.87,2025-02-12,2026-02-12,2,5
POL_08134,CUS_02954,Sedan - Collision,Collision,500,494.81,2023-09-25,2024-09-24,3,4
POL_08135,CUS_01567,Utility - Collision,Collision,500,917.74,2021-07-19,2022-07-19,2,4
POL_08136,CUS_01654,Sedan - All Perils,All Perils,300,443.13,2019-11-05,2020-11-04,none,1
POL_08139,CUS_00629,Sedan - All Perils,All Perils,400,816.03,2018-12-23,2019-12-23,1,6
POL_08140,CUS_01891,Sedan - Liability,Liability,400,856.25,2021-07-15,2022-07-15,3,8
POL_08142,CUS_00011,Sedan - Collision,Collision,500,1052.3,2023-09-18,2024-09-17,none,4
POL_08143,CUS_01132,Utility - Collision,Collision,700,906.05,2021-11-30,2022-11-30,none,1
POL_08144,CUS_05697,Utility - All Perils,All Perils,300,761.42,2024-02-17,2025-02-16,2,7
POL_08145,CUS_05943,Utility - Collision,Collision,700,879.1,2025-03-12,2026-03-12,none,3
POL_08146,CUS_01615,Sedan - Collision,Collision,700,876.92,2023-12-06,2024-12-05,2,6
POL_08147,CUS_04830,Sedan - Liability,Liability,700,1351.55,2019-12-08,2020-12-07,1,5
POL_08149,CUS_02536,Sedan - Collision,Collision,300,1022.61,2024-11-09,2025-11-09,3,6
POL_08150,CUS_00518,Utility - All Perils,All Perils,500,393.72,2022-01-02,2023-01-02,1,3
POL_08151,CUS_03085,Sedan - Collision,Collision,300,617.35,2019-12-11,2020-12-10,none,1
POL_08153,CUS_06314,Utility - All Perils,All Perils,500,450.21,2021-06-07,2022-06-07,2,2
POL_08154,CUS_02668,Utility - Collision,Collision,500,504.17,2024-12-18,2025-12-18,more than 4,7
POL_08155,CUS_04576,Sport - Liability,Liability,400,691.75,2022-10-14,2023-10-14,1,3
POL_08156,CUS_03353,Sedan - All Perils,All Perils,500,748.28,2018-11-11,2019-11-11,none,4
POL_08157,CUS_01149,Sport - All Perils,All Perils,500,1048.25,2023-09-23,2024-09-22,3,8
POL_08158,CUS_05583,Sport - Liability,Liability,500,255.29,2019-07-15,2020-07-14,4,3
POL_08159,CUS_03580,Sedan - All Perils,All Perils,300,477.62,2018-11-27,2019-11-27,none,2
POL_08160,CUS_01475,Utility - All Perils,All Perils,500,321.39,2023-11-24,2024-11-23,1,4
POL_08162,CUS_01048,Sport - Collision,Collision,400,500.2,2025-04-04,2026-04-04,none,7
POL_08163,CUS_04587,Sport - Liability,Liability,500,719.33,2020-02-10,2021-02-09,2,8
POL_08164,CUS_01170,Sport - Liability,Liability,500,2005.73,2019-03-27,2020-03-26,4,5
POL_08165,CUS_04446,Sport - Collision,Collision,700,682.76,2024-12-03,2025-12-03,2,6
POL_08167,CUS_02772,Utility - Collision,Collision,500,1100.29,2024-02-20,2025-02-19,2,7
POL_08169,CUS_03103,Utility - All Perils,All Perils,700,503.02,2019-11-01,2020-10-31,2,7
POL_08170,CUS_04862,Sedan - All Perils,All Perils,500,622.3,2023-04-05,2024-04-04,2,1
POL_08171,CUS_06160,Sedan - Liability,Liability,700,1227.34,2019-05-08,2020-05-07,1,7
POL_08172,CUS_05751,Utility - Collision,Collision,500,832.16,2020-11-10,2021-11-10,none,3
POL_08173,CUS_04705,Sedan - Collision,Collision,700,990.62,2019-12-21,2020-12-20,3,6
POL_08174,CUS_04535,Utility - Collision,Collision,500,1388.39,2022-12-03,2023-12-03,1,3
POL_08175,CUS_04157,Sport - Collision,Collision,400,663.25,2019-08-12,2020-08-11,1,3
POL_08177,CUS_06689,Sedan - All Perils,All Perils,700,389.29,2019-10-11,2020-10-10,4,7
POL_08179,CUS_02618,Utility - All Perils,All Perils,400,1149.16,2023-09-25,2024-09-24,1,1
POL_08181,CUS_04701,Sport - Liability,Liability,500,717.89,2023-12-22,2024-12-21,none,5
POL_08182,CUS_06234,Sport - Collision,Collision,400,571.18,2024-05-27,2025-05-27,2,7
POL_08184,CUS_03554,Sport - Collision,Collision,500,689.79,2022-09-25,2023-09-25,none,4
POL_08185,CUS_06798,Sedan - Collision,Collision,300,977.46,2023-11-06,2024-11-05,3,5
POL_08186,CUS_01395,Sedan - All Perils,All Perils,300,439.94,2019-04-21,2020-04-20,2,3
POL_08187,CUS_06462,Utility - Collision,Collision,500,685.14,2021-11-08,2022-11-08,more than 4,6
POL_08189,CUS_00204,Utility - Collision,Collision,400,1318.61,2025-03-12,2026-03-12,3,8
POL_08190,CUS_01736,Utility - Collision,Collision,700,1178.49,2020-07-07,2021-07-07,none,2
POL_08192,CUS_06306,Utility - Collision,Collision,300,629.38,2023-07-11,2024-07-10,none,2
POL_08193,CUS_05409,Sport - Liability,Liability,300,2001.61,2024-10-11,2025-10-11,1,3
POL_08194,CUS_00083,Utility - Liability,Liability,300,1405.21,2020-06-07,2021-06-07,none,3
POL_08195,CUS_04856,Sedan - All Perils,All Perils,400,920.31,2022-11-21,2023-11-21,none,7
POL_08196,CUS_04121,Utility - Collision,Collision,300,654.75,2019-02-08,2020-02-08,3,3
POL_08199,CUS_05186,Sport - Liability,Liability,400,638.75,2020-05-18,2021-05-18,more than 4,2
POL_08201,CUS_04535,Utility - Collision,Collision,400,516.5,2025-03-29,2026-03-29,none,2
POL_08202,CUS_00742,Utility - Liability,Liability,500,1399.73,2023-05-16,2024-05-15,none,4
POL_08203,CUS_03089,Sedan - All Perils,All Perils,300,1652.18,2021-12-13,2022-12-13,2,2
POL_08205,CUS_04653,Sedan - Collision,Collision,500,247.35,2022-06-26,2023-06-26,none,4
POL_08207,CUS_02855,Utility - Collision,Collision,500,291.61,2022-01-20,2023-01-20,none,5
POL_08208,CUS_01880,Sport - All Perils,All Perils,400,874.11,2019-07-11,2020-07-10,1,2
POL_08209,CUS_00848,Sport - All Perils,All Perils,300,707.55,2023-07-12,2024-07-11,none,4
POL_08211,CUS_03515,Sedan - Liability,Liability,400,1032.05,2021-08-17,2022-08-17,1,3
POL_08212,CUS_05798,Utility - Collision,Collision,300,2655.38,2018-10-24,2019-10-24,2,2
POL_08214,CUS_06199,Utility - Collision,Collision,500,323.2,2019-07-09,2020-07-08,4,6
POL_08215,CUS_03767,Sedan - Collision,Collision,300,445.48,2024-04-12,2025-04-12,1,4
POL_08216,CUS_02571,Sport - Liability,Liability,500,858.16,2021-10-31,2022-10-31,1,3
POL_08219,CUS_00826,Utility - All Perils,All Perils,300,651.22,2021-08-05,2022-08-05,none,6
POL_08220,CUS_04084,Sport - All Perils,All Perils,400,375.19,2019-09-03,2020-09-02,3,3
POL_08222,CUS_02445,Utility - Collision,Collision,300,859.88,2021-12-01,2022-12-01,2,5
POL_08223,CUS_04421,Sedan - All Perils,All Perils,500,366.25,2023-05-10,2024-05-09,1,2
POL_08225,CUS_03240,Utility - Collision,Collision,400,1081.87,2021-01-18,2022-01-18,none,5
POL_08226,CUS_00186,Sedan - All Perils,All Perils,500,1482.74,2024-04-25,2025-04-25,2,1
POL_08227,CUS_02817,Sport - All Perils,All Perils,500,953.98,2023-06-27,2024-06-26,none,3
POL_08228,CUS_01815,Utility - All Perils,All Perils,700,721.77,2025-01-13,2026-01-13,3,3
POL_08229,CUS_07142,Sport - Collision,Collision,700,977.25,2022-09-28,2023-09-28,1,2
POL_08232,CUS_07144,Sport - Liability,Liability,500,2154.09,2021-10-30,2022-10-30,none,6
POL_08233,CUS_04503,Sedan - Collision,Collision,500,642.9,2023-06-04,2024-06-03,none,5
POL_08234,CUS_03729,Sedan - All Perils,All Perils,700,444.81,2020-10-07,2021-10-07,none,3
POL_08235,CUS_02686,Utility - Collision,Collision,700,937.67,2024-08-12,2025-08-12,1,5
POL_08236,CUS_06666,Sport - All Perils,All Perils,700,277.84,2019-09-17,2020-09-16,1,1
POL_08237,CUS_05349,Sedan - All Perils,All Perils,500,783.61,2024-11-19,2025-11-19,1,1
POL_08238,CUS_04928,Sport - Collision,Collision,400,442.21,2022-03-20,2023-03-20,none,5
POL_08240,CUS_06157,Sedan - All Perils,All Perils,400,460.08,2023-08-14,2024-08-13,4,6
POL_08242,CUS_07181,Utility - All Perils,All Perils,700,955.07,2022-09-09,2023-09-09,4,8
POL_08243,CUS_02575,Utility - Liability,Liability,300,447.4,2023-04-02,2024-04-01,more than 4,5
POL_08244,CUS_06566,Utility - Collision,Collision,300,488.95,2021-10-29,2022-10-29,2,7
POL_08245,CUS_02282,Sport - Liability,Liability,400,496.31,2021-10-22,2022-10-22,2,1
POL_08246,CUS_02304,Utility - Liability,Liability,700,686.81,2023-12-05,2024-12-04,2,8
POL_08247,CUS_05856,Sedan - Collision,Collision,500,415.08,2022-12-17,2023-12-17,none,6
POL_08248,CUS_00030,Sedan - Collision,Collision,300,2440.68,2025-01-07,2026-01-07,4,7
POL_08249,CUS_06389,Sport - All Perils,All Perils,700,512.12,2024-08-31,2025-08-31,4,6
POL_08250,CUS_03347,Sedan - Liability,Liability,500,636.5,2023-05-26,2024-05-25,4,6
POL_08251,CUS_04287,Sedan - Liability,Liability,400,466.54,2021-04-04,2022-04-04,1,5
POL_08253,CUS_05566,Sport - Liability,Liability,700,841.16,2023-12-22,2024-12-21,1,7
POL_08254,CUS_04082,Sport - Collision,Collision,400,481.99,2021-08-18,2022-08-18,none,8
POL_08256,CUS_07095,Sport - Collision,Collision,400,287.33,2019-07-28,2020-07-27,more than 4,4
POL_08257,CUS_04046,Utility - Collision,Collision,500,288.79,2020-11-29,2021-11-29,none,2
POL_08259,CUS_03667,Sport - Collision,Collision,400,1366.55,2023-12-15,2024-12-14,none,6
POL_08260,CUS_02826,Sport - Liability,Liability,500,424.43,2020-06-30,2021-06-30,4,3
