policy_id,customer_id,policy_type,base_policy,deductible,annual_premium_eur,policy_start_date,policy_end_date,past_number_of_claims,number_of_cars
POL_04180,CUS_01633,Utility - Liability,Liability,300,1092.81,2020-11-08,2021-11-08,more than 4,7
POL_04183,CUS_04067,Utility - Liability,Liability,300,631.03,2018-09-27,2019-09-27,4,2
POL_04192,CUS_06090,Utility - All Perils,All Perils,400,767.45,2025-03-29,2026-03-29,none,2
POL_04195,CUS_01296,Sedan - Liability,Liability,700,3206.38,2020-08-04,2021-08-04,more than 4,4
POL_04198,CUS_04021,Sport - Collision,Collision,300,743.28,2022-06-10,2023-06-10,none,3
POL_04199,CUS_02831,Sedan - Liability,Liability,400,569.29,2021-12-07,2022-12-07,1,4
POL_04204,CUS_03461,Sport - Collision,Collision,400,612.99,2024-06-19,2025-06-19,4,5
POL_04211,CUS_06305,Utility - Collision,Collision,300,792.22,2024-11-20,2025-11-20,3,5
POL_04213,CUS_05401,Sport - Collision,Collision,700,631.51,2024-12-18,2025-12-18,4,8
POL_04216,CUS_01863,Sedan - Liability,Liability,500,391.11,2020-05-16,2021-05-16,more than 4,1
POL_04218,CUS_04344,Sport - All Perils,All Perils,300,1232.18,2025-02-02,2026-02-02,none,6
POL_04247,CUS_04007,Sport - All Perils,All Perils,700,333.83,2018-08-13,2019-08-13,1,5
POL_04250,CUS_05029,Sport - All Perils,All Perils,400,916.68,2021-12-13,2022-12-13,none,1
POL_04256,CUS_00825,Sport - Collision,Collision,500,403.0,2020-08-30,2021-08-30,2,6
POL_04259,CUS_04759,Sedan - Liability,Liability,500,1206.44,2018-11-18,2019-11-18,none,8
POL_04264,CUS_03490,Utility - Liability,Liability,500,293.41,2021-03-10,2022-03-10,none,6
POL_04271,CUS_01122,Sport - Collision,Collision,400,1271.27,2021-11-03,2022-11-03,none,8
POL_04272,CUS_00559,Sedan - All Perils,All Perils,400,485.25,2024-08-19,2025-08-19,3,3
POL_04277,CUS_04873,Sedan - All Perils,All Perils,400,391.61,2019-02-26,2020-02-26,none,2
POL_04281,CUS_04719,Utility - Liability,Liability,400,401.69,2019-11-05,2020-11-04,none,4
POL_04282,CUS_00804,Sedan - All Perils,All Perils,400,2062.95,2023-07-17,2024-07-16,none,4
POL_04289,CUS_03675,Sport - All Perils,All Perils,500,453.69,2020-02-11,2021-02-10,1,1
POL_04290,CUS_04798,Utility - Liability,Liability,700,990.19,2022-11-24,2023-11-24,3,7
POL_04293,CUS_01976,Sport - Liability,Liability,400,343.31,2024-01-15,2025-01-14,more than 4,8
POL_04297,CUS_04243,Utility - All Perils,All Perils,500,481.04,2024-01-24,2025-01-23,3,1
POL_04299,CUS_03104,Sport - Liability,Liability,700,1404.6,2022-10-01,2023-10-01,3,8
POL_04307,CUS_06617,Sport - All Perils,All Perils,500,393.82,2020-07-27,2021-07-27,none,2
POL_04314,CUS_03644,Sport - All Perils,All Perils,500,766.9,2020-01-02,2021-01-01,none,3
POL_04315,CUS_05258,Utility - All Perils,All Perils,500,879.39,2021-07-14,2022-07-14,4,2
POL_04323,CUS_04777,Utility - Liability,Liability,500,530.09,2020-11-19,2021-11-19,none,6
POL_04326,CUS_06031,Sedan - Liability,Liability,400,1715.3,2019-07-24,2020-07-23,1,3
POL_04333,CUS_02551,Sport - Collision,Collision,400,747.56,2024-04-19,2025-04-19,none,1
POL_04344,CUS_00094,Sedan - All Perils,All Perils,300,642.8,2022-05-06,2023-05-06,none,1
POL_04350,CUS_01761,Sport - Collision,Collision,300,1392.11,2022-04-25,2023-04-25,more than 4,6
POL_04353,CUS_03060,Utility - All Perils,All Perils,400,291.79,2021-02-11,2022-02-11,3,1
POL_04354,CUS_02198,Sedan - Liability,Liability,300,700.37,2020-02-13,2021-02-12,1,7
POL_04359,CUS_06717,Sedan - Liability,Liability,500,169.4,2020-10-09,2021-10-09,3,1
POL_04360,CUS_03486,Utility - All Perils,All Perils,400,1374.0,2019-02-03,2020-02-03,2,1
POL_04367,CUS_01060,Utility - Collision,Collision,500,319.84,2024-05-06,2025-05-06,none,2
POL_04374,CUS_03854,Sport - Liability,Liability,400,1052.27,2025-04-28,2026-04-28,none,2
POL_04382,CUS_06655,Sport - Collision,Collision,300,319.51,2019-11-03,2020-11-02,4,7
POL_04384,CUS_03507,Sport - All Perils,All Perils,400,1156.82,2020-01-24,2021-01-23,none,1
POL_04392,CUS_06717,Utility - Collision,Collision,500,535.84,2022-05-07,2023-05-07,none,5
POL_04396,CUS_03756,Sport - Collision,Collision,400,1002.35,2020-03-31,2021-03-31,none,1
POL_04402,CUS_05293,Utility - All Perils,All Perils,300,816.12,2019-09-09,2020-09-08,1,7
POL_04404,CUS_00126,Utility - Liability,Liability,400,945.18,2021-04-16,2022-04-16,4,3
POL_04405,CUS_00740,Sport - Liability,Liability,500,478.09,2019-09-19,2020-09-18,3,5
POL_04410,CUS_02938,Sedan - All Perils,All Perils,300,722.42,2019-05-01,2020-04-30,2,2
POL_04415,CUS_01291,Sedan - Liability,Liability,500,1682.23,2022-01-28,2023-01-28,1,8
POL_04417,CUS_07053,Sport - All Perils,All Perils,700,1171.48,2023-02-17,2024-02-17,4,6
POL_04421,CUS_03579,Utility - Collision,Collision,400,466.3,2020-10-08,2021-10-08,none,3
POL_04427,CUS_01605,Sport - All Perils,All Perils,400,1033.19,2020-08-26,2021-08-26,1,5
POL_04429,CUS_03840,Sport - Collision,Collision,500,1618.79,2023-05-20,2024-05-19,2,4
POL_04434,CUS_06320,Utility - Collision,Collision,400,789.37,2022-07-16,2023-07-16,1,6
POL_04435,CUS_03397,Sedan - Collision,Collision,400,906.14,2023-06-07,2024-06-06,1,5
POL_04443,CUS_00492,Utility - Liability,Liability,300,779.7,2021-03-11,2022-03-11,3,7
POL_04444,CUS_00645,Utility - Collision,Collision,500,438.1,2019-01-21,2020-01-21,2,1
POL_04445,CUS_02832,Utility - All Perils,All Perils,300,405.31,2019-10-27,2020-10-26,more than 4,4
POL_04447,CUS_04199,Utility - All Perils,All Perils,700,834.74,2022-01-14,2023-01-14,2,2
POL_04452,CUS_04061,Sport - Collision,Collision,400,621.34,2023-11-20,2024-11-19,4,3
POL_04456,CUS_06489,Sedan - Collision,Collision,300,826.96,2020-04-23,2021-04-23,none,7
POL_04457,CUS_01984,Utility - Collision,Collision,400,294.22,2022-05-08,2023-05-08,3,3
POL_04462,CUS_05915,Sedan - Liability,Liability,400,1102.63,2020-03-19,2021-03-19,2,2
POL_04474,CUS_01998,Sedan - Liability,Liability,400,452.85,2025-01-06,2026-01-06,2,5
POL_04475,CUS_06640,Sedan - Liability,Liability,300,1012.92,2022-06-24,2023-06-24,none,2
POL_04476,CUS_01409,Utility - Liability,Liability,700,1117.24,2018-10-30,2019-10-30,2,1
POL_04482,CUS_02729,Utility - Liability,Liability,500,805.55,2024-09-06,2025-09-06,2,5
POL_04483,CUS_01529,Sedan - All Perils,All Perils,500,673.81,2020-12-30,2021-12-30,3,5
POL_04496,CUS_03099,Sport - Collision,Collision,300,776.52,2024-09-09,2025-09-09,4,4
POL_04500,CUS_07113,Utility - Collision,Collision,300,525.34,2025-02-11,2026-02-11,none,1
POL_04501,CUS_00580,Sport - Collision,Collision,500,780.62,2024-12-28,2025-12-28,more than 4,7
POL_04505,CUS_04042,Sport - All Perils,All Perils,300,1005.6,2019-07-24,2020-07-23,1,8
POL_04506,CUS_03068,Utility - Liability,Liability,500,1305.05,2020-07-25,2021-07-25,2,3
POL_04512,CUS_02626,Sport - Collision,Collision,500,1192.35,2020-06-08,2021-06-08,4,2
POL_04518,CUS_04798,Sport - Collision,Collision,700,841.93,2025-04-02,2026-04-02,3,2
POL_04522,CUS_04465,Sport - Liability,Liability,300,439.93,2020-03-14,2021-03-14,none,8
POL_04524,CUS_02038,Utility - All Perils,All Perils,400,343.55,2021-08-06,2022-08-06,1,3
POL_04530,CUS_00260,Sport - Liability,Liability,400,1537.71,2020-01-10,2021-01-09,none,3
POL_04531,CUS_07174,Sedan - Liability,Liability,500,595.39,2025-04-24,2026-04-24,1,8
POL_04535,CUS_03531,Sedan - All Perils,All Perils,500,1403.5,2024-08-21,2025-08-21,more than 4,7
POL_04548,CUS_06928,Sport - All Perils,All Perils,500,470.56,2022-11-09,2023-11-09,more than 4,5
POL_04551,CUS_06863,Utility - All Perils,All Perils,700,891.37,2023-01-29,2024-01-29,more than 4,2
POL_04552,CUS_04079,Sport - Liability,Liability,400,433.91,2024-01-30,2025-01-29,none,1
POL_04553,CUS_00133,Sport - Liability,Liability,700,554.59,2021-07-26,2022-07-26,more than 4,5
POL_04556,CUS_01308,Sport - Collision,Collision,500,375.55,2019-11-05,2020-11-04,3,6
POL_04559,CUS_02160,Sedan - Collision,Collision,500,564.52,2023-06-16,2024-06-15,none,8
POL_04565,CUS_04843,Utility - Liability,Liability,300,154.89,2021-03-02,2022-03-02,1,2
POL_04570,CUS_04711,Sedan - Liability,Liability,500,824.6,2023-02-02,2024-02-02,none,6
POL_04574,CUS_03281,Sedan - All Perils,All Perils,300,555.76,2019-11-01,2020-10-31,2,5
POL_04576,CUS_01308,Sport - All Perils,All Perils,500,1435.42,2024-06-03,2025-06-03,1,6
POL_04604,CUS_02065,Utility - All Perils,All Perils,700,352.17,2022-04-28,2023-04-28,none,6
POL_04615,CUS_02332,Utility - Liability,Liability,400,666.03,2025-03-17,2026-03-17,1,5
POL_04616,CUS_00989,Utility - Collision,Collision,500,379.39,2023-04-28,2024-04-27,1,5
POL_04618,CUS_00901,Utility - All Perils,All Perils,400,945.99,2019-09-06,2020-09-05,none,7
POL_04624,CUS_06910,Utility - Liability,Liability,500,712.15,2018-11-15,2019-11-15,1,4
POL_04629,CUS_06241,Sedan - Collision,Collision,500,1959.55,2021-08-04,2022-08-04,3,5
POL_04634,CUS_01028,Sedan - All Perils,All Perils,300,516.14,2023-12-15,2024-12-14,more than 4,7
POL_04636,CUS_07115,Sport - Liability,Liability,500,470.75,2019-11-17,2020-11-16,3,3
POL_04646,CUS_06873,Sedan - Liability,Liability,700,630.2,2022-01-22,2023-01-22,none,8
POL_04649,CUS_00127,Sport - Liability,Liability,300,1505.56,2025-04-14,2026-04-14,1,6
POL_04650,CUS_03373,Utility - All Perils,All Perils,400,1188.81,2020-04-11,2021-04-11,2,3
POL_04651,CUS_04946,Sport - Collision,Collision,300,370.0,2022-09-09,2023-09-09,1,4
POL_04654,CUS_07041,Utility - All Perils,All Perils,300,433.39,2025-03-14,2026-03-14,none,7
POL_04668,CUS_03675,Sedan - All Perils,All Perils,700,2346.22,2024-01-07,2025-01-06,3,1
POL_04669,CUS_03594,Utility - All Perils,All Perils,300,770.35,2022-02-11,2023-02-11,none,3
POL_04673,CUS_01841,Sport - Liability,Liability,700,738.67,2018-09-24,2019-09-24,none,3
POL_04681,CUS_06313,Utility - All Perils,All Perils,400,934.54,2025-03-25,2026-03-25,2,7
POL_04683,CUS_00388,Sedan - Liability,Liability,300,1087.45,2022-02-27,2023-02-27,none,2
POL_04688,CUS_01841,Utility - Collision,Collision,300,925.05,2025-02-26,2026-02-26,4,3
POL_04689,CUS_05801,Sport - Collision,Collision,400,612.43,2021-02-05,2022-02-05,none,6
POL_04690,CUS_05122,Sport - Collision,Collision,400,589.94,2020-12-26,2021-12-26,1,1
POL_04693,CUS_01555,Utility - All Perils,All Perils,400,1163.28,2022-11-14,2023-11-14,none,5
POL_04695,CUS_01682,Sedan - Liability,Liability,500,958.57,2023-04-16,2024-04-15,1,3
POL_04698,CUS_06315,Sedan - All Perils,All Perils,300,474.5,2021-01-06,2022-01-06,none,8
POL_04699,CUS_04261,Sedan - Collision,Collision,700,340.79,2019-01-12,2020-01-12,none,2
POL_04703,CUS_06598,Sport - Liability,Liability,300,1670.08,2020-01-17,2021-01-16,3,6
POL_04706,CUS_06975,Sedan - Collision,Collision,500,432.67,2019-02-10,2020-02-10,1,4
POL_04713,CUS_06699,Utility - Collision,Collision,400,1041.18,2024-12-13,2025-12-13,none,5
POL_04715,CUS_00901,Utility - All Perils,All Perils,500,238.02,2021-05-06,2022-05-06,2,4
POL_04718,CUS_02082,Utility - Liability,Liability,400,368.08,2025-01-19,2026-01-19,3,8
POL_04721,CUS_06711,Sedan - Collision,Collision,500,1666.05,2024-10-10,2025-10-10,none,7
POL_04726,CUS_01300,Sport - Collision,Collision,500,358.85,2022-06-04,2023-06-04,1,1
POL_04730,CUS_03812,Sport - Collision,Collision,500,400.21,2019-06-26,2020-06-25,none,8
POL_04733,CUS_01254,Utility - All Perils,All Perils,400,525.78,2024-07-26,2025-07-26,none,5
POL_04734,CUS_06390,Sport - All Perils,All Perils,300,529.76,2023-02-02,2024-02-02,2,6
POL_04736,CUS_06704,Sport - All Perils,All Perils,700,1012.23,2022-04-10,2023-04-10,none,5
POL_04741,CUS_06316,Sedan - Liability,Liability,500,1142.04,2020-11-27,2021-11-27,3,7
POL_04751,CUS_05581,Sport - Liability,Liability,400,558.2,2021-10-07,2022-10-07,3,3
POL_04752,CUS_03170,Sport - Liability,Liability,400,317.32,2023-01-02,2024-01-02,1,8
POL_04772,CUS_00455,Utility - Liability,Liability,300,274.2,2024-01-18,2025-01-17,more than 4,4
POL_04774,CUS_00943,Sport - Collision,Collision,400,781.64,2019-08-18,2020-08-17,none,4
POL_04778,CUS_01975,Sedan - Collision,Collision,500,210.52,2024-08-31,2025-08-31,none,8
POL_04779,CUS_01069,Sedan - Liability,Liability,700,474.07,2023-04-22,2024-04-21,more than 4,4
POL_04784,CUS_02806,Sport - Collision,Collision,300,466.75,2023-06-16,2024-06-15,2,1
POL_04795,CUS_04488,Utility - Liability,Liability,300,889.68,2023-01-09,2024-01-09,2,8
POL_04804,CUS_03672,Utility - Liability,Liability,400,1899.33,2020-02-26,2021-02-25,1,7
POL_04811,CUS_01529,Sport - Collision,Collision,300,579.6,2024-03-21,2025-03-21,none,7
POL_04815,CUS_00260,Sedan - All Perils,All Perils,500,899.44,2020-03-03,2021-03-03,2,6
POL_04818,CUS_03300,Utility - Collision,Collision,300,425.5,2019-01-05,2020-01-05,2,8
POL_04821,CUS_04134,Sport - All Perils,All Perils,500,584.86,2022-09-28,2023-09-28,2,6
POL_04829,CUS_03251,Sport - All Perils,All Perils,500,853.53,2024-11-23,2025-11-23,1,2
POL_04835,CUS_00504,Utility - All Perils,All Perils,500,968.86,2022-12-20,2023-12-20,4,3
POL_04839,CUS_04849,Utility - Liability,Liability,400,770.74,2019-09-26,2020-09-25,4,4
POL_04840,CUS_00004,Utility - Collision,Collision,700,1061.11,2020-01-23,2021-01-22,2,2
POL_04846,CUS_01605,Sedan - Collision,Collision,500,602.59,2023-01-24,2024-01-24,2,1
POL_04847,CUS_05851,Sedan - Liability,Liability,400,537.93,2021-10-22,2022-10-22,1,7
POL_04848,CUS_04736,Sport - Collision,Collision,300,770.21,2024-08-06,2025-08-06,none,6
POL_04853,CUS_06440,Sedan - Collision,Collision,400,202.42,2022-03-31,2023-03-31,none,8
POL_04854,CUS_03335,Sport - Liability,Liability,400,542.02,2023-04-05,2024-04-04,1,2
POL_04858,CUS_02165,Sport - Collision,Collision,400,652.15,2019-09-01,2020-08-31,1,1
POL_04863,CUS_02976,Utility - Collision,Collision,500,531.36,2020-11-22,2021-11-22,none,4
POL_04874,CUS_03272,Sedan - Collision,Collision,500,738.4,2022-11-01,2023-11-01,4,4
POL_04880,CUS_00804,Sport - All Perils,All Perils,500,498.23,2024-02-15,2025-02-14,more than 4,8
POL_04885,CUS_01633,Utility - Liability,Liability,300,444.33,2023-09-02,2024-09-01,1,5
POL_04891,CUS_02386,Sport - All Perils,All Perils,400,678.95,2023-08-28,2024-08-27,3,5
POL_04896,CUS_06360,Sedan - All Perils,All Perils,300,572.73,2019-03-15,2020-03-14,2,5
POL_04897,CUS_00255,Sedan - All Perils,All Perils,500,675.24,2020-06-14,2021-06-14,none,8
POL_04898,CUS_06310,Sport - Collision,Collision,300,461.54,2021-05-22,2022-05-22,none,7
POL_04900,CUS_04719,Utility - All Perils,All Perils,400,633.29,2024-08-28,2025-08-28,none,8
POL_04902,CUS_05585,Sedan - All Perils,All Perils,700,403.97,2021-05-05,2022-05-05,none,8
POL_04904,CUS_02479,Utility - Liability,Liability,300,824.5,2020-11-13,2021-11-13,4,7
POL_04909,CUS_06293,Utility - All Perils,All Perils,300,467.03,2022-06-17,2023-06-17,1,3
POL_04911,CUS_04711,Utility - Collision,Collision,300,882.29,2018-11-18,2019-11-18,3,8
POL_04912,CUS_06376,Sedan - Liability,Liability,400,611.3,2021-04-26,2022-04-26,2,2
POL_04915,CUS_05053,Utility - Collision,Collision,300,669.65,2024-09-11,2025-09-11,3,6
POL_04924,CUS_01975,Sedan - Liability,Liability,700,928.32,2024-08-29,2025-08-29,1,3
POL_04926,CUS_06450,Sport - All Perils,All Perils,400,251.1,2020-10-12,2021-10-12,1,5
POL_04928,CUS_06862,Utility - All Perils,All Perils,500,728.2,2018-09-22,2019-09-22,4,3
POL_04933,CUS_06589,Sport - All Perils,All Perils,500,1224.01,2022-03-29,2023-03-29,none,6
POL_04940,CUS_04805,Sport - All Perils,All Perils,300,562.65,2020-05-06,2021-05-06,3,7
POL_04942,CUS_03325,Utility - Liability,Liability,700,785.6,2025-03-21,2026-03-21,none,4
POL_04946,CUS_02593,Sedan - All Perils,All Perils,500,1330.27,2025-01-29,2026-01-29,more than 4,1
POL_04958,CUS_05373,Sedan - All Perils,All Perils,400,1139.9,2021-03-14,2022-03-14,3,6
POL_04965,CUS_05264,Sport - All Perils,All Perils,300,486.23,2022-01-08,2023-01-08,2,7
POL_04966,CUS_00638,Sedan - Collision,Collision,300,996.89,2019-12-20,2020-12-19,none,3
POL_04967,CUS_05479,Sedan - Liability,Liability,400,330.65,2020-11-17,2021-11-17,2,5
POL_04972,CUS_06892,Utility - Liability,Liability,500,779.11,2022-12-03,2023-12-03,4,4
POL_04993,CUS_02782,Sport - Liability,Liability,700,182.25,2022-10-27,2023-10-27,none,1
POL_04995,CUS_00666,Sedan - Liability,Liability,400,445.99,2018-12-27,2019-12-27,none,8
POL_05003,CUS_07190,Utility - Liability,Liability,700,1437.14,2022-06-27,2023-06-27,1,3
POL_05004,CUS_02731,Sedan - Liability,Liability,700,460.4,2020-08-21,2021-08-21,1,6
POL_05011,CUS_05342,Utility - Collision,Collision,300,1149.57,2019-12-14,2020-12-13,none,3
POL_05014,CUS_06776,Sedan - All Perils,All Perils,300,361.87,2024-05-15,2025-05-15,4,2
POL_05026,CUS_05898,Utility - Liability,Liability,500,842.87,2019-11-29,2020-11-28,3,5
POL_05029,CUS_04627,Sport - Liability,Liability,700,544.29,2025-01-08,2026-01-08,none,1
POL_05042,CUS_05031,Sport - All Perils,All Perils,400,529.09,2018-11-23,2019-11-23,1,6
POL_05044,CUS_06616,Utility - All Perils,All Perils,400,882.65,2025-02-05,2026-02-05,1,1
POL_05045,CUS_04642,Sport - All Perils,All Perils,500,451.04,2022-09-24,2023-09-24,2,3
POL_05057,CUS_02056,Sedan - All Perils,All Perils,400,772.92,2023-09-13,2024-09-12,none,1
POL_05064,CUS_06407,Sport - Liability,Liability,400,909.51,2022-06-22,2023-06-22,1,3
POL_05070,CUS_02490,Sport - Liability,Liability,300,493.84,2025-03-18,2026-03-18,1,1
POL_05075,CUS_01076,Sedan - All Perils,All Perils,400,399.22,2021-09-09,2022-09-09,2,3
POL_05081,CUS_03072,Utility - All Perils,All Perils,700,1957.57,2025-01-12,2026-01-12,none,1
POL_05084,CUS_01887,Sport - Liability,Liability,500,860.19,2019-01-19,2020-01-19,4,4
POL_05089,CUS_05651,Sport - All Perils,All Perils,500,940.57,2023-10-26,2024-10-25,3,8
POL_05090,CUS_01619,Sedan - All Perils,All Perils,300,804.4,2024-12-08,2025-12-08,1,2
POL_05103,CUS_00335,Utility - Liability,Liability,700,627.45,2022-08-20,2023-08-20,none,7
POL_05104,CUS_04784,Sport - All Perils,All Perils,300,1350.55,2022-01-02,2023-01-02,2,1
POL_05120,CUS_01066,Sport - Collision,Collision,300,614.62,2022-05-10,2023-05-10,none,4
POL_05122,CUS_00066,Utility - Liability,Liability,500,1203.03,2024-10-03,2025-10-03,1,2
POL_05126,CUS_01460,Utility - All Perils,All Perils,500,995.34,2019-05-22,2020-05-21,more than 4,5
POL_05134,CUS_01154,Sedan - All Perils,All Perils,400,671.99,2023-08-04,2024-08-03,2,5
POL_05139,CUS_02724,Utility - All Perils,All Perils,500,355.32,2018-08-11,2019-08-11,none,7
POL_05152,CUS_00133,Sedan - Collision,Collision,400,317.43,2022-07-23,2023-07-23,1,1
POL_05158,CUS_02975,Sedan - Liability,Liability,400,1005.08,2022-04-03,2023-04-03,4,4
POL_05161,CUS_05401,Sport - Collision,Collision,500,666.48,2022-08-25,2023-08-25,1,5
POL_05163,CUS_05203,Sedan - All Perils,All Perils,500,2853.73,2018-09-23,2019-09-23,1,2
POL_05167,CUS_06407,Sedan - Collision,Collision,400,906.85,2024-01-28,2025-01-27,1,6
POL_05171,CUS_04186,Sedan - Collision,Collision,400,490.97,2019-02-19,2020-02-19,none,6
POL_05179,CUS_05225,Utility - Liability,Liability,500,628.52,2020-02-28,2021-02-27,2,3
POL_05182,CUS_00125,Sedan - Liability,Liability,500,993.21,2019-08-21,2020-08-20,more than 4,8
POL_05191,CUS_02427,Sport - Liability,Liability,300,341.35,2020-04-03,2021-04-03,2,1
POL_05192,CUS_02343,Sport - Liability,Liability,700,1042.47,2019-12-12,2020-12-11,none,6
POL_05197,CUS_00673,Sedan - All Perils,All Perils,500,343.58,2024-05-01,2025-05-01,none,6
POL_05200,CUS_03287,Utility - Liability,Liability,500,402.8,2021-02-02,2022-02-02,3,6
POL_05202,CUS_07186,Sedan - Liability,Liability,500,1460.85,2024-06-13,2025-06-13,none,1
POL_05211,CUS_04175,Sedan - All Perils,All Perils,300,1070.95,2022-10-29,2023-10-29,more than 4,1
POL_05216,CUS_01527,Sedan - Collision,Collision,500,1458.49,2022-06-22,2023-06-22,2,6
POL_05219,CUS_02262,Utility - Collision,Collision,400,612.24,2021-02-01,2022-02-01,none,4
POL_05220,CUS_06939,Sedan - Collision,Collision,300,1406.82,2024-08-03,2025-08-03,none,5
POL_05232,CUS_00716,Utility - Liability,Liability,400,697.43,2022-07-14,2023-07-14,none,7
POL_05234,CUS_01955,Utility - Collision,Collision,400,490.54,2021-05-28,2022-05-28,none,2
POL_05239,CUS_06374,Utility - Liability,Liability,500,543.6,2018-09-29,2019-09-29,1,8
POL_05240,CUS_02914,Utility - All Perils,All Perils,300,570.49,2019-02-12,2020-02-12,none,5
POL_05246,CUS_01155,Sedan - All Perils,All Perils,400,383.02,2020-03-22,2021-03-22,1,5
POL_05247,CUS_01969,Utility - Liability,Liability,400,350.41,2024-04-29,2025-04-29,3,3
POL_05249,CUS_02300,Sedan - Collision,Collision,700,528.2,2019-10-26,2020-10-25,4,1
POL_05252,CUS_06397,Utility - Liability,Liability,400,1540.19,2019-07-20,2020-07-19,1,7
POL_05253,CUS_02332,Utility - Collision,Collision,400,474.73,2024-03-16,2025-03-16,none,7
POL_05254,CUS_02933,Utility - Liability,Liability,400,916.6,2020-05-05,2021-05-05,3,3
POL_05262,CUS_04433,Sport - Liability,Liability,400,645.62,2024-06-18,2025-06-18,none,2
POL_05264,CUS_03701,Sedan - All Perils,All Perils,300,561.39,2020-05-13,2021-05-13,3,6
POL_05282,CUS_05971,Utility - Collision,Collision,300,1113.77,2022-11-30,2023-11-30,3,6
POL_05289,CUS_05869,Sport - All Perils,All Perils,300,396.16,2019-11-14,2020-11-13,1,7
POL_05297,CUS_00502,Utility - Liability,Liability,500,759.96,2021-07-17,2022-07-17,4,1
POL_05302,CUS_00488,Sport - All Perils,All Perils,700,279.41,2019-11-05,2020-11-04,none,4
POL_05303,CUS_06949,Sport - All Perils,All Perils,400,524.42,2021-02-06,2022-02-06,2,8
POL_05306,CUS_03342,Utility - Collision,Collision,500,849.89,2020-03-07,2021-03-07,4,3
POL_05318,CUS_03122,Sport - Liability,Liability,500,600.51,2022-01-05,2023-01-05,2,3
POL_05326,CUS_05911,Sport - Liability,Liability,500,739.77,2023-10-15,2024-10-14,1,6
POL_05334,CUS_07184,Utility - Collision,Collision,400,880.34,2024-09-19,2025-09-19,none,5
POL_05335,CUS_05685,Sedan - Liability,Liability,400,1720.18,2021-11-10,2022-11-10,4,8
POL_05337,CUS_01994,Sport - Liability,Liability,300,574.07,2022-10-16,2023-10-16,none,8
POL_05341,CUS_05932,Sedan - All Perils,All Perils,700,689.4,2019-08-22,2020-08-21,2,6
POL_05351,CUS_00504,Sedan - Collision,Collision,500,498.59,2022-04-15,2023-04-15,none,7
POL_05352,CUS_00536,Sedan - Collision,Collision,300,523.23,2024-04-15,2025-04-15,none,7
POL_05354,CUS_02625,Sport - Collision,Collision,400,781.72,2023-09-26,2024-09-25,1,3
POL_05359,CUS_03120,Utility - Liability,Liability,400,526.8,2020-09-21,2021-09-21,none,8
POL_05364,CUS_06928,Sedan - All Perils,All Perils,500,645.56,2023-07-01,2024-06-30,2,5
POL_05365,CUS_04493,Sport - Liability,Liability,700,1258.31,2023-12-15,2024-12-14,2,8
POL_05373,CUS_04115,Sedan - All Perils,All Perils,500,734.66,2021-08-13,2022-08-13,4,1
POL_05381,CUS_02713,Sport - Liability,Liability,400,494.01,2023-04-18,2024-04-17,1,5
POL_05383,CUS_03736,Sedan - All Perils,All Perils,400,524.47,2018-08-20,2019-08-20,none,8
POL_05386,CUS_03136,Utility - Liability,Liability,300,746.64,2019-04-13,2020-04-12,2,6
POL_05407,CUS_05999,Sport - All Perils,All Perils,700,866.04,2024-02-04,2025-02-03,1,3
POL_05410,CUS_01810,Sedan - All Perils,All Perils,700,476.63,2024-01-31,2025-01-30,1,4
POL_05412,CUS_04976,Sport - Collision,Collision,300,565.12,2019-09-06,2020-09-05,none,7
POL_05426,CUS_05895,Utility - Collision,Collision,400,626.51,2022-02-13,2023-02-13,1,7
POL_05428,CUS_05625,Sport - All Perils,All Perils,400,614.88,2020-02-13,2021-02-12,none,2
POL_05435,CUS_01155,Sport - All Perils,All Perils,500,746.99,2019-04-05,2020-04-04,more than 4,7
POL_05440,CUS_03512,Sport - All Perils,All Perils,400,410.77,2021-06-29,2022-06-29,2,5
POL_05444,CUS_06001,Sedan - All Perils,All Perils,700,882.69,2019-11-20,2020-11-19,none,1
POL_05445,CUS_03234,Sedan - Collision,Collision,300,439.12,2019-06-24,2020-06-23,none,6
POL_05450,CUS_05323,Utility - Liability,Liability,400,829.43,2023-05-21,2024-05-20,2,3
POL_05454,CUS_04569,Utility - All Perils,All Perils,300,877.75,2019-10-29,2020-10-28,1,3
POL_05455,CUS_01680,Sedan - Collision,Collision,500,458.16,2022-02-03,2023-02-03,1,6
POL_05456,CUS_03086,Sedan - Collision,Collision,300,784.82,2022-01-25,2023-01-25,1,8
POL_05460,CUS_04971,Sport - Liability,Liability,300,2014.93,2023-03-16,2024-03-15,4,5
POL_05462,CUS_00320,Utility - Collision,Collision,500,457.44,2024-06-11,2025-06-11,3,2
POL_05465,CUS_06231,Sport - Collision,Collision,700,1321.97,2020-02-04,2021-02-03,none,7
POL_05469,CUS_02745,Sedan - All Perils,All Perils,500,402.83,2024-08-23,2025-08-23,none,3
POL_05476,CUS_00797,Utility - All Perils,All Perils,400,742.5,2022-12-10,2023-12-10,2,1
POL_05484,CUS_05868,Sport - All Perils,All Perils,400,1753.14,2018-11-20,2019-11-20,3,1
POL_05485,CUS_02049,Sedan - Collision,Collision,500,361.49,2023-07-08,2024-07-07,1,7
POL_05502,CUS_02000,Sport - Collision,Collision,400,2040.27,2022-06-15,2023-06-15,none,6
POL_05503,CUS_03687,Sedan - Liability,Liability,300,625.29,2023-02-03,2024-02-03,2,4
